lambda_m ,Eph_J,a0v,a5v,f5v,g0v,g5v,k0v,k5v,m0v,m5v
7.6500000000000000E-07,2.5966572254117600E-19,1.2915227628798700E-02,1.5626770000000000E-02,1.9362095000000000E-02,2.4022725000000000E-02,2.3195740000000000E-02,2.9190345000000000E-02,3.7514410000000000E-02,5.5612460000000000E-02,8.3642505000000000E-02
7.6600000000000000E-07,2.5932673334725800E-19,1.2858912740065100E-02,1.5424220000000000E-02,1.9443120000000000E-02,2.4091810000000000E-02,2.3050400000000000E-02,2.9303210000000000E-02,3.7883670000000000E-02,5.5496800000000000E-02,7.9574550000000000E-02
7.6700000000000000E-07,2.5898862808865700E-19,1.2804242189534000E-02,1.4884140000000000E-02,1.9132320000000000E-02,2.3711025000000000E-02,2.2746985000000000E-02,2.9095010000000000E-02,3.7197980000000000E-02,5.3669675000000000E-02,7.3804030000000000E-02
7.6800000000000000E-07,2.5865140331250000E-19,1.2760716017147300E-02,1.4344060000000000E-02,1.8821520000000000E-02,2.3330240000000000E-02,2.2443570000000000E-02,2.8886810000000000E-02,3.6512290000000000E-02,5.1842550000000000E-02,6.8033510000000000E-02
7.6900000000000000E-07,2.5831505558387500E-19,1.2705393436729400E-02,1.4328170000000000E-02,1.9318945000000000E-02,2.3065930000000000E-02,2.3026930000000000E-02,2.9850545000000000E-02,3.7649495000000000E-02,5.3391360000000000E-02,7.1646230000000000E-02
7.7000000000000000E-07,2.5797958148571400E-19,1.2650131502657800E-02,1.4312280000000000E-02,1.9816370000000000E-02,2.2801620000000000E-02,2.3610290000000000E-02,3.0814280000000000E-02,3.8786700000000000E-02,5.4940170000000000E-02,7.5258950000000000E-02
7.7100000000000000E-07,2.5764497761867700E-19,1.2590989642857100E-02,1.4356845000000000E-02,1.9857700000000000E-02,2.2779380000000000E-02,2.3873325000000000E-02,3.0948880000000000E-02,3.8293140000000000E-02,5.5137160000000000E-02,7.9827660000000000E-02
7.7200000000000000E-07,2.5731124060103600E-19,1.2542876662789200E-02,1.4401410000000000E-02,1.9899030000000000E-02,2.2757140000000000E-02,2.4136360000000000E-02,3.1083480000000000E-02,3.7799580000000000E-02,5.5334150000000000E-02,8.4396370000000000E-02
7.7300000000000000E-07,2.5697836706856400E-19,1.2501994891528900E-02,1.4526890000000000E-02,1.9874995000000000E-02,2.2459295000000000E-02,2.3769825000000000E-02,3.1197985000000000E-02,3.8176150000000000E-02,5.5771500000000000E-02,8.4538400000000000E-02
7.7400000000000000E-07,2.5664635367441900E-19,1.2453495180598600E-02,1.4652370000000000E-02,1.9850960000000000E-02,2.2161450000000000E-02,2.3403290000000000E-02,3.1312490000000000E-02,3.8552720000000000E-02,5.6208850000000000E-02,8.4680430000000000E-02
7.7500000000000000E-07,2.5631519708903200E-19,1.2394619902162700E-02,1.4674650000000000E-02,1.9735525000000000E-02,2.1958205000000000E-02,2.3352175000000000E-02,3.1388465000000000E-02,3.8611215000000000E-02,5.6521505000000000E-02,8.3793640000000000E-02
7.7600000000000000E-07,2.5598489400000000E-19,1.2322194729868800E-02,1.4696930000000000E-02,1.9620090000000000E-02,2.1754960000000000E-02,2.3301060000000000E-02,3.1464440000000000E-02,3.8669710000000000E-02,5.6834160000000000E-02,8.2906850000000000E-02
7.7700000000000000E-07,2.5565544111196900E-19,1.2128667424203500E-02,1.4594100000000000E-02,1.9769935000000000E-02,2.1789410000000000E-02,2.3296150000000000E-02,3.1246015000000000E-02,3.8644120000000000E-02,5.7143195000000000E-02,8.4773300000000000E-02
7.7800000000000000E-07,2.5532683514653000E-19,1.2046365342992700E-02,1.4491270000000000E-02,1.9919780000000000E-02,2.1823860000000000E-02,2.3291240000000000E-02,3.1027590000000000E-02,3.8618530000000000E-02,5.7452230000000000E-02,8.6639750000000000E-02
7.7900000000000000E-07,2.5499907284210500E-19,1.2157875323427700E-02,1.4419130000000000E-02,1.9977500000000000E-02,2.1840815000000000E-02,2.3485510000000000E-02,3.0866150000000000E-02,3.8592935000000000E-02,5.7238975000000000E-02,8.7353555000000000E-02
7.8000000000000000E-07,2.5467215095384600E-19,1.2146090772971600E-02,1.4346990000000000E-02,2.0035220000000000E-02,2.1857770000000000E-02,2.3679780000000000E-02,3.0704710000000000E-02,3.8567340000000000E-02,5.7025720000000000E-02,8.8067360000000000E-02
7.8100000000000000E-07,2.5434606625352100E-19,1.2098075768345700E-02,1.4414930000000000E-02,1.9849140000000000E-02,2.1742930000000000E-02,2.3610295000000000E-02,3.0571570000000000E-02,3.8934770000000000E-02,5.6825115000000000E-02,8.8968720000000000E-02
7.8200000000000000E-07,2.5402081552941200E-19,1.2053644897282100E-02,1.4482870000000000E-02,1.9663060000000000E-02,2.1628090000000000E-02,2.3540810000000000E-02,3.0438430000000000E-02,3.9302200000000000E-02,5.6624510000000000E-02,8.9870080000000000E-02
7.8300000000000000E-07,2.5369639558620700E-19,1.1997112939077200E-02,1.4387165000000000E-02,1.9791605000000000E-02,2.1618245000000000E-02,2.3646860000000000E-02,3.0378710000000000E-02,3.9128540000000000E-02,5.7246205000000000E-02,9.0044890000000000E-02
7.8400000000000000E-07,2.5337280324489800E-19,1.1946731604278100E-02,1.4291460000000000E-02,1.9920150000000000E-02,2.1608400000000000E-02,2.3752910000000000E-02,3.0318990000000000E-02,3.8954880000000000E-02,5.7867900000000000E-02,9.0219700000000000E-02
7.8500000000000000E-07,2.5305003534267500E-19,1.1896403770491800E-02,1.4311920000000000E-02,1.9825290000000000E-02,2.1625175000000000E-02,2.3605930000000000E-02,3.0269500000000000E-02,3.8856170000000000E-02,5.8066695000000000E-02,9.2133495000000000E-02
7.8600000000000000E-07,2.5272808873282400E-19,1.1846146752570800E-02,1.4332380000000000E-02,1.9730430000000000E-02,2.1641950000000000E-02,2.3458950000000000E-02,3.0220010000000000E-02,3.8757460000000000E-02,5.8265490000000000E-02,9.4047290000000000E-02
7.8700000000000000E-07,2.5240696028462500E-19,1.1791275339251700E-02,1.4195580000000000E-02,1.9698020000000000E-02,2.1480630000000000E-02,2.3330165000000000E-02,3.0116090000000000E-02,3.8605730000000000E-02,5.8254650000000000E-02,9.6867905000000000E-02
7.8800000000000000E-07,2.5208664688324900E-19,1.1724319190421900E-02,1.4058780000000000E-02,1.9665610000000000E-02,2.1319310000000000E-02,2.3201380000000000E-02,3.0012170000000000E-02,3.8454000000000000E-02,5.8243810000000000E-02,9.9688520000000000E-02
7.8900000000000000E-07,2.5176714542965800E-19,1.1676979755974200E-02,1.3961795000000000E-02,1.9377755000000000E-02,2.1317850000000000E-02,2.2988005000000000E-02,2.9865155000000000E-02,3.7964095000000000E-02,5.7799230000000000E-02,1.0025846000000000E-01
7.9000000000000000E-07,2.5144845284050600E-19,1.1615426777412800E-02,1.3864810000000000E-02,1.9089900000000000E-02,2.1316390000000000E-02,2.2774630000000000E-02,2.9718140000000000E-02,3.7474190000000000E-02,5.7354650000000000E-02,1.0082840000000000E-01
7.9100000000000000E-07,2.5113056604804000E-19,1.1600598768454300E-02,1.3849100000000000E-02,1.8910375000000000E-02,2.1174575000000000E-02,2.2640570000000000E-02,2.9413515000000000E-02,3.7022670000000000E-02,5.7067295000000000E-02,1.0001081500000000E-01
7.9200000000000000E-07,2.5081348200000000E-19,1.1568976278366100E-02,1.3833390000000000E-02,1.8730850000000000E-02,2.1032760000000000E-02,2.2506510000000000E-02,2.9108890000000000E-02,3.6571150000000000E-02,5.6779940000000000E-02,9.9193230000000000E-02
7.9300000000000000E-07,2.5049719765952100E-19,1.1526412123537600E-02,1.3653670000000000E-02,1.8623065000000000E-02,2.1067575000000000E-02,2.2390090000000000E-02,2.8719345000000000E-02,3.6197325000000000E-02,5.6564880000000000E-02,1.0106151500000000E-01
7.9400000000000000E-07,2.5018171000503800E-19,1.1466720143288100E-02,1.3473950000000000E-02,1.8515280000000000E-02,2.1102390000000000E-02,2.2273670000000000E-02,2.8329800000000000E-02,3.5823500000000000E-02,5.6349820000000000E-02,1.0292980000000000E-01
7.9500000000000000E-07,2.4986701603018900E-19,1.1407087194876900E-02,1.3649105000000000E-02,1.8511820000000000E-02,2.1120070000000000E-02,2.2107595000000000E-02,2.8590590000000000E-02,3.6427655000000000E-02,5.6333550000000000E-02,1.0453950000000000E-01
7.9600000000000000E-07,2.4955311274371900E-19,1.1377280430201900E-02,1.3824260000000000E-02,1.8508360000000000E-02,2.1137750000000000E-02,2.1941520000000000E-02,2.8851380000000000E-02,3.7031810000000000E-02,5.6317280000000000E-02,1.0614920000000000E-01
7.9700000000000000E-07,2.4923999716938500E-19,1.1341917739391700E-02,1.3763075000000000E-02,1.8427705000000000E-02,2.1250585000000000E-02,2.2139430000000000E-02,2.8857590000000000E-02,3.7516235000000000E-02,5.6915480000000000E-02,1.0827965000000000E-01
7.9800000000000000E-07,2.4892766634586500E-19,1.1269105182591300E-02,1.3701890000000000E-02,1.8347050000000000E-02,2.1363420000000000E-02,2.2337340000000000E-02,2.8863800000000000E-02,3.8000660000000000E-02,5.7513680000000000E-02,1.1041010000000000E-01
7.9900000000000000E-07,2.4861611732665800E-19,1.1195487811094500E-02,1.3763260000000000E-02,1.8198115000000000E-02,2.1258060000000000E-02,2.2449570000000000E-02,2.8965525000000000E-02,3.7863560000000000E-02,5.7651030000000000E-02,1.1092365000000000E-01
8.0000000000000000E-07,2.4830534718000000E-19,1.1171095074254300E-02,1.3824630000000000E-02,1.8049180000000000E-02,2.1152700000000000E-02,2.2561800000000000E-02,2.9067250000000000E-02,3.7726460000000000E-02,5.7788380000000000E-02,1.1143720000000000E-01
8.0100000000000000E-07,2.4799535298876400E-19,1.1156741416293000E-02,1.3671210000000000E-02,1.7901335000000000E-02,2.1073590000000000E-02,2.2246745000000000E-02,2.8692495000000000E-02,3.7580215000000000E-02,5.7923925000000000E-02,1.1298680000000000E-01
8.0200000000000000E-07,2.4768613185037400E-19,1.1117336657956900E-02,1.3517790000000000E-02,1.7753490000000000E-02,2.0994480000000000E-02,2.1931690000000000E-02,2.8317740000000000E-02,3.7433970000000000E-02,5.8059470000000000E-02,1.1453640000000000E-01
8.0300000000000000E-07,2.4737768087671200E-19,1.1077983306401500E-02,1.3474865000000000E-02,1.7786265000000000E-02,2.1080335000000000E-02,2.2026645000000000E-02,2.8599905000000000E-02,3.7572900000000000E-02,5.7896815000000000E-02,1.1905045000000000E-01
8.0400000000000000E-07,2.4706999719403000E-19,1.1031393621010800E-02,1.3431940000000000E-02,1.7819040000000000E-02,2.1166190000000000E-02,2.2121600000000000E-02,2.8882070000000000E-02,3.7711830000000000E-02,5.7734160000000000E-02,1.2356450000000000E-01
8.0500000000000000E-07,2.4676307794285700E-19,1.0990236082538100E-02,1.3380985000000000E-02,1.7842160000000000E-02,2.1147415000000000E-02,2.2297865000000000E-02,2.8895585000000000E-02,3.7395585000000000E-02,5.8091995000000000E-02,1.2353175000000000E-01
8.0600000000000000E-07,2.4645692027791600E-19,1.0944388885724900E-02,1.3330030000000000E-02,1.7865280000000000E-02,2.1128640000000000E-02,2.2474130000000000E-02,2.8909100000000000E-02,3.7079340000000000E-02,5.8449830000000000E-02,1.2349900000000000E-01
8.0700000000000000E-07,2.4615152136803000E-19,1.0905229517625200E-02,1.3158895000000000E-02,1.7644610000000000E-02,2.1110595000000000E-02,2.2443570000000000E-02,2.8685010000000000E-02,3.6510465000000000E-02,5.8082960000000000E-02,1.2497210000000000E-01
8.0800000000000000E-07,2.4584687839604000E-19,1.0859213773631500E-02,1.2987760000000000E-02,1.7423940000000000E-02,2.1092550000000000E-02,2.2413010000000000E-02,2.8460920000000000E-02,3.5941590000000000E-02,5.7716090000000000E-02,1.2644520000000000E-01
8.0900000000000000E-07,2.4554298855871400E-19,1.0819145401405800E-02,1.2873240000000000E-02,1.7213645000000000E-02,2.0998125000000000E-02,2.2087400000000000E-02,2.8288885000000000E-02,3.6226575000000000E-02,5.7701635000000000E-02,1.2659270000000000E-01
8.1000000000000000E-07,2.4523984906666700E-19,1.0777443654059400E-02,1.2758720000000000E-02,1.7003350000000000E-02,2.0903700000000000E-02,2.1761790000000000E-02,2.8116850000000000E-02,3.6511560000000000E-02,5.7687180000000000E-02,1.2674020000000000E-01
8.1100000000000000E-07,2.4493745714426600E-19,1.0733257775043100E-02,1.2824290000000000E-02,1.7319430000000000E-02,2.1046245000000000E-02,2.2196540000000000E-02,2.8594425000000000E-02,3.7098900000000000E-02,5.8480555000000000E-02,1.2711895000000000E-01
8.1200000000000000E-07,2.4463581002955700E-19,1.0694337976395400E-02,1.2889860000000000E-02,1.7635510000000000E-02,2.1188790000000000E-02,2.2631290000000000E-02,2.9072000000000000E-02,3.7686240000000000E-02,5.9273930000000000E-02,1.2749770000000000E-01
8.1300000000000000E-07,2.4433490497417000E-19,1.0647560208589000E-02,1.3072140000000000E-02,1.7650800000000000E-02,2.1127725000000000E-02,2.1779440000000000E-02,2.9544645000000000E-02,3.7786780000000000E-02,5.9637185000000000E-02,1.2695145000000000E-01
8.1400000000000000E-07,2.4403473924324300E-19,1.0608736383917600E-02,1.3254420000000000E-02,1.7666090000000000E-02,2.1066660000000000E-02,2.0927590000000000E-02,3.0017290000000000E-02,3.7887320000000000E-02,6.0000440000000000E-02,1.2640520000000000E-01
8.1500000000000000E-07,2.4373531011533700E-19,1.0569962498163100E-02,1.2964745000000000E-02,1.7242955000000000E-02,2.0908440000000000E-02,2.0272375000000000E-02,2.9460820000000000E-02,3.7149535000000000E-02,5.9306460000000000E-02,1.2225530000000000E-01
8.1600000000000000E-07,2.4343661488235300E-19,1.0525654874617700E-02,1.2675070000000000E-02,1.6819820000000000E-02,2.0750220000000000E-02,1.9617160000000000E-02,2.8904350000000000E-02,3.6411750000000000E-02,5.8612480000000000E-02,1.1810540000000000E-01
8.1700000000000000E-07,2.4313865084944900E-19,1.0484641987046300E-02,1.2523110000000000E-02,1.6746085000000000E-02,2.0839175000000000E-02,1.9478730000000000E-02,2.8626570000000000E-02,3.6030975000000000E-02,5.7202835000000000E-02,1.1422500000000000E-01
8.1800000000000000E-07,2.4284141533496300E-19,1.0435752318575400E-02,1.2371150000000000E-02,1.6672350000000000E-02,2.0928130000000000E-02,1.9340300000000000E-02,2.8348790000000000E-02,3.5650200000000000E-02,5.5793190000000000E-02,1.1034460000000000E-01
8.1900000000000000E-07,2.4254490567033000E-19,1.0377874186159800E-02,1.2525665000000000E-02,1.6925790000000000E-02,2.0762620000000000E-02,2.0505570000000000E-02,2.8048365000000000E-02,3.5563370000000000E-02,5.3863055000000000E-02,1.1500620000000000E-01
8.2000000000000000E-07,2.4224911920000000E-19,1.0329336624467400E-02,1.2680180000000000E-02,1.7179230000000000E-02,2.0597110000000000E-02,2.1670840000000000E-02,2.7747940000000000E-02,3.5476540000000000E-02,5.1932920000000000E-02,1.1966780000000000E-01
8.2100000000000000E-07,2.4195405328136400E-19,1.0284496376459100E-02,1.2492425000000000E-02,1.6933800000000000E-02,2.0669290000000000E-02,2.1838740000000000E-02,2.7450985000000000E-02,3.5877240000000000E-02,5.4107030000000000E-02,1.2221345000000000E-01
8.2200000000000000E-07,2.4165970528467200E-19,1.0244478653076100E-02,1.2304670000000000E-02,1.6688370000000000E-02,2.0741470000000000E-02,2.2006640000000000E-02,2.7154030000000000E-02,3.6277940000000000E-02,5.6281140000000000E-02,1.2475910000000000E-01
8.2300000000000000E-07,2.4136607259295300E-19,1.0207914246575300E-02,1.2700275000000000E-02,1.7239135000000000E-02,2.0902060000000000E-02,2.1343965000000000E-02,2.7537735000000000E-02,3.6978435000000000E-02,5.5771500000000000E-02,1.2328775000000000E-01
8.2400000000000000E-07,2.4107315260194200E-19,1.0175653615552300E-02,1.3095880000000000E-02,1.7789900000000000E-02,2.1062650000000000E-02,2.0681290000000000E-02,2.7921440000000000E-02,3.7678930000000000E-02,5.5261860000000000E-02,1.2181640000000000E-01
8.2500000000000000E-07,2.4078094272000000E-19,1.0142510181488200E-02,1.2861185000000000E-02,1.7706880000000000E-02,2.0817845000000000E-02,2.1326500000000000E-02,2.7585765000000000E-02,3.7349885000000000E-02,5.6461870000000000E-02,1.2504310000000000E-01
8.2600000000000000E-07,2.4048944036803900E-19,1.0127454495468300E-02,1.2626490000000000E-02,1.7623860000000000E-02,2.0573040000000000E-02,2.1971710000000000E-02,2.7250090000000000E-02,3.7020840000000000E-02,5.7661880000000000E-02,1.2826980000000000E-01
8.2700000000000000E-07,2.4019864297944400E-19,1.0108339244873300E-02,1.2463755000000000E-02,1.7388620000000000E-02,2.0466770000000000E-02,2.1412360000000000E-02,2.7167540000000000E-02,3.6867290000000000E-02,5.7228140000000000E-02,1.2054180000000000E-01
8.2800000000000000E-07,2.3990854800000000E-19,1.0070179480660300E-02,1.2301020000000000E-02,1.7153380000000000E-02,2.0360500000000000E-02,2.0853010000000000E-02,2.7084990000000000E-02,3.6713740000000000E-02,5.6794400000000000E-02,1.1281380000000000E-01
8.2900000000000000E-07,2.3961915288781700E-19,1.0032059961473600E-02,1.1969520000000000E-02,1.6928885000000000E-02,2.0295610000000000E-02,2.0594525000000000E-02,2.6874970000000000E-02,3.6608810000000000E-02,5.6241385000000000E-02,1.1674700000000000E-01
8.3000000000000000E-07,2.3933045511325300E-19,9.9993900918821400E-03,1.1638020000000000E-02,1.6704390000000000E-02,2.0230720000000000E-02,2.0336040000000000E-02,2.6664950000000000E-02,3.6503880000000000E-02,5.5688370000000000E-02,1.2068020000000000E-01
8.3100000000000000E-07,2.3904245215884500E-19,9.9708675845248100E-03,1.2175905000000000E-02,1.6648495000000000E-02,1.9927770000000000E-02,2.0350955000000000E-02,2.6689605000000000E-02,3.5876690000000000E-02,5.4784745000000000E-02,1.2119185000000000E-01
8.3200000000000000E-07,2.3875514151923100E-19,9.9324523046397200E-03,1.2713790000000000E-02,1.6592600000000000E-02,1.9624820000000000E-02,2.0365870000000000E-02,2.6714260000000000E-02,3.5249500000000000E-02,5.3881120000000000E-02,1.2170350000000000E-01
8.3300000000000000E-07,2.3846852070108000E-19,9.8755561911835200E-03,1.2333530000000000E-02,1.6520680000000000E-02,1.9498315000000000E-02,2.0507025000000000E-02,2.6474650000000000E-02,3.5541980000000000E-02,5.3720275000000000E-02,1.2148135000000000E-01
8.3400000000000000E-07,2.3818258722302200E-19,9.8339416011726700E-03,1.1953270000000000E-02,1.6448760000000000E-02,1.9371810000000000E-02,2.0648180000000000E-02,2.6235040000000000E-02,3.5834460000000000E-02,5.3559430000000000E-02,1.2125920000000000E-01
8.3500000000000000E-07,2.3789733861556900E-19,9.8150187046025100E-03,1.2095180000000000E-02,1.6409435000000000E-02,1.9396780000000000E-02,2.0748775000000000E-02,2.6616915000000000E-02,3.5206725000000000E-02,5.4491965000000000E-02,1.2075300000000000E-01
8.3600000000000000E-07,2.3761277242105300E-19,9.7892211814164600E-03,1.2237090000000000E-02,1.6370110000000000E-02,1.9421750000000000E-02,2.0849370000000000E-02,2.6998790000000000E-02,3.4578990000000000E-02,5.5424500000000000E-02,1.2024680000000000E-01
8.3700000000000000E-07,2.3732888619354800E-19,9.7524812474079400E-03,1.1923675000000000E-02,1.6722415000000000E-02,1.9414460000000000E-02,2.0996345000000000E-02,2.6902365000000000E-02,3.5862070000000000E-02,5.4741365000000000E-02,1.1967505000000000E-01
